chapterID,characterID,event,details,withID
332,1035,mentionned,,
332,1066,mentionned,,
332,1195,mentionned,,
332,1396,mentionned,,
332,1404,mentionned,,
332,1411,mentionned,,
332,1434,mentionned,,
332,1586,mentionned,,
332,1676,mentionned,,
332,1727,mentionned,,
333,120,mentionned,,
333,136,mentionned,,
333,138,mentionned,,
333,456,mentionned,,
333,818,mentionned,,
333,1122,mentionned,,
333,1431,mentionned,,
333,1486,mentionned,,
333,1586,mentionned,,
333,1648,mentionned,,
334,352,mentionned,,
334,1763,mentionned,,
335,136,mentionned,,
336,295,mentionned,,
336,456,mentionned,,
336,900,mentionned,,
336,922,mentionned,,
336,1066,mentionned,,
336,1358,mentionned,,
336,1396,mentionned,,
336,1431,mentionned,,
336,1530,mentionned,,
336,1586,mentionned,,
336,1716,mentionned,,
336,1727,mentionned,,
336,1757,mentionned,,
337,188,mentionned,,
337,785,mentionned,,
337,862,mentionned,,
337,1296,mentionned,,
337,1552,mentionned,,
337,1716,mentionned,,
337,1719,mentionned,,
337,1895,mentionned,,
338,12,mentionned,,
338,27,mentionned,,
338,130,mentionned,,
338,163,mentionned,,
338,344,mentionned,,
338,352,mentionned,,
338,483,mentionned,,
338,639,mentionned,,
338,731,mentionned,,
338,826,mentionned,,
338,1015,mentionned,,
338,1146,mentionned,,
338,1401,mentionned,,
338,1404,mentionned,,
338,1411,mentionned,,
338,1434,mentionned,,
338,1573,mentionned,,
338,1727,mentionned,,
338,1757,mentionned,,
338,1965,mentionned,,
338,2037,mentionned,,
339,352,mentionned,,
339,1351,mentionned,,
340,237,mentionned,,
340,818,mentionned,,
340,851,mentionned,,
340,1057,mentionned,,
340,1122,mentionned,,
340,1545,mentionned,,
340,1586,mentionned,,
340,1648,mentionned,,
340,1751,mentionned,,
341,163,mentionned,,
341,597,mentionned,,
341,1351,mentionned,,
342,163,mentionned,,
342,183,mentionned,,
342,344,mentionned,,
342,352,mentionned,,
342,438,mentionned,,
342,639,mentionned,,
342,731,mentionned,,
342,771,mentionned,,
342,775,mentionned,,
342,825,mentionned,,
342,826,mentionned,,
342,862,mentionned,,
342,1146,mentionned,,
342,1338,mentionned,,
342,1401,mentionned,,
342,1406,mentionned,,
342,1573,mentionned,,
342,1770,mentionned,,
343,8,mentionned,,
343,12,mentionned,,
343,27,mentionned,,
343,155,mentionned,,
343,234,mentionned,,
343,295,mentionned,,
343,352,mentionned,,
343,431,mentionned,,
343,483,mentionned,,
343,521,mentionned,,
343,629,mentionned,,
343,785,mentionned,,
343,840,mentionned,,
343,900,mentionned,,
343,922,mentionned,,
343,970,mentionned,,
343,1015,mentionned,,
343,1035,mentionned,,
343,1066,mentionned,,
343,1140,mentionned,,
343,1195,mentionned,,
343,1225,mentionned,,
343,1251,mentionned,,
343,1257,mentionned,,
343,1259,mentionned,,
343,1294,mentionned,,
343,1303,mentionned,,
343,1326,mentionned,,
343,1358,mentionned,,
343,1373,mentionned,,
343,1404,mentionned,,
343,1434,mentionned,,
343,1586,mentionned,,
343,1622,mentionned,,
343,1676,mentionned,,
343,1716,mentionned,,
343,1727,mentionned,,
343,1757,mentionned,,
343,1840,mentionned,,
